,app_name,run_id,hostname,device_group,sensor,unit,magnitude,timestep,value
214,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,215.0043,2.7
215,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,216.00897,2.7
216,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,217.01402,2.6
217,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,218.01889,2.7
218,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,219.02307,2.5
219,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,220.02719,2.6
220,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,221.0327,2.6
221,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,222.03699,2.7
222,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,223.04219,2.7
223,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,224.04718,2.6
224,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,225.05118,2.6
225,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,226.05576,2.8
226,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,227.06027,2.6
227,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,228.06482,2.7
228,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,229.07025,2.6
229,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,230.0748,2.7
230,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,231.0794,2.9
231,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,232.084,2.7
232,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,233.0887,2.6
233,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,234.09271,2.6
234,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,235.09677,2.5
235,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,236.10088,2.8
